column,parent,theme,subtheme,polarity,phrase
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,constant restructuring makes it hard to feel secure in my role
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,on-call expectations are rising with no additional support from leadership
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent leadership changes lead to confusion and lack of direction
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor handover practices lead to increased workload and stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inadequate training during induction adds to my anxiety about my performance
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,leadership decisions on overtime compensation feel unfair and demotivating
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,too much emphasis on cost-cutting affects employee morale and wellbeing
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,staff feeling undervalued due to inconsistent feedback from line managers
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent policy changes without input from staff create frustration
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of leadership support during my probation has made it difficult to settle in
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,the ongoing capability process is causing me a great deal of stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,unclear direction from management makes it challenging to meet expectations
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of support from management during crises leads to heightened anxiety
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor strategic direction from leadership creates confusion among teams
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inadequate feedback from supervisors results in reduced morale and engagement
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,no involvement in decision-making processes makes me feel ignored and undervalued
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,unrealistic targets set by leadership contribute to burnout and frustration
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent changes to project goals leave us feeling unsettled and demotivated
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of recognition from higher-ups causes feelings of resentment among staff
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor communication of company vision results in disconnection from our goals
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,management's indecisiveness leads to a chaotic work environment
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inconsistent policy enforcement from leadership breeds distrust among employees
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,too many last-minute changes from management lead to unnecessary stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,absence of a clear career progression path creates uncertainty about my future
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of regular one-to-ones with my line manager increases feelings of isolation
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor handling of employee concerns by leadership diminishes trust in the process
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent leadership turnover disrupts team cohesion and stability
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,no opportunity for employee input in major decisions makes me feel powerless
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of transparency regarding budget cuts creates anxiety about job security
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poorly communicated changes to remote working policies cause confusion and stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,constant shifting of priorities from management results in wasted effort and frustration
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of empathy from leadership during tough times feels demoralising
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inadequate training on new systems leads to heightened stress and errors
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inconsistent leadership decisions create confusion and undermine team morale
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of transparency in leadership decisions causes frustration among staff
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent changes in leadership direction lead to uncertainty and stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poorly communicated leadership strategies leave us feeling unsupported and lost
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inadequate consideration of employee feedback in decisions affects my motivation
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,leadership decisions lacking clarity increase my anxiety about job security
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,too many last-minute decisions disrupt our workflow and productivity
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,no clear vision from management leads to misaligned team goals
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,leadership’s reluctance to delegate creates unnecessary pressure on individuals
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent team restructuring from leadership leads to feelings of instability
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,unclear priorities from management result in wasted time and resources
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,leadership's failure to address concerns causes a toxic atmosphere
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inconsistent messaging from leadership leaves us second-guessing our actions
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor decision-making during crises heightens stress across the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of support from leadership during changes adds to my workload
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,decisions made without consultation impact team cohesion and trust
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,leadership decisions that overlook employee wellbeing lead to burnout
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,unaddressed grievances from leadership create resentment within the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,leadership’s focus on targets over people causes significant job dissatisfaction
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor judgement calls from management affect our team’s overall performance
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of strategic direction from leadership leaves us feeling aimless
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent leadership changes create confusion and disrupt team cohesion
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor communication from senior leadership leads to misaligned project goals
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of clarity from ipl on strategic direction causes anxiety among staff
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,delays in decision-making from management create backlog and stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,unclear priorities from leadership result in wasted effort and morale issues
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,excessive micromanagement from line managers is stifling our productivity
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poorly communicated changes in policy increase uncertainty across the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,constant shifts in project focus leave us feeling directionless and frustrated
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of transparency from management breeds distrust and dissatisfaction
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inadequate involvement in leadership decisions makes employees feel undervalued
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,too many last-minute changes from senior leadership disrupt our workflow
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,ambiguous responses from management lead to confusion and frustration on the ground
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,overemphasis on cost-cutting from leadership dampens team spirit
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,insufficient support from management during transitions adds to employee stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,frequent restructuring announcements leave us feeling insecure in our roles
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,poor decision-making from leadership negatively impacts project timelines and outcomes
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,lack of engagement from senior leadership makes it hard to stay motivated
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,ongoing uncertainty from management causes significant anxiety within teams
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,unclear communication regarding project objectives leads to frustration and burnout
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,inconsistent messaging from leadership results in confusion about priorities
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Leadership Decisions,Negative,management's reluctance to involve staff in decisions exacerbates feelings of discontent
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of clarity on programme changes causing significant stress for my team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,too much focus on cost-cutting makes me anxious about job security
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent changes to our shift pattern disrupt my work-life balance
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,inadequate communication regarding programme updates leaves us feeling lost
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,uncertainty around leadership decisions is causing anxiety about future roles
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,poor support during the induction process has left me feeling overwhelmed
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,changes to our rota without notice create unnecessary confusion
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the ongoing programme change impacts my ability to concentrate at work
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,my line manager's lack of engagement adds to my stress level
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent programme updates make it hard to keep up with my workload
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,reduced overtime opportunities due to programme changes affect my finances
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the shift in leadership styles has left staff feeling unsettled and unsure
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,changes to appraisal criteria seem unfair and demotivating for the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,constantly adapting to new processes is causing burnout among staff
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the lack of transparency in programme changes is incredibly frustrating
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the pressure of potential redundancies is affecting everyone's morale
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,unclear expectations from management lead to unnecessary stress for us all
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the ongoing tupe process has left me feeling insecure about my position
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,changes to pay bands due to programme shifts are causing unrest among colleagues
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent handovers during programme transitions lead to vital information being missed
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,i dread the next appraisal cycle due to the uncertainty of programme impacts
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,constant adjustments to project timelines create a stressful work environment
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,insufficient training on new systems increases my job-related anxiety
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,having to adapt to new processes without proper guidance is overwhelming
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of support for staff during programme transitions leads to confusion
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent revisions to project goals make it hard to stay motivated
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,too many last-minute changes hinder my ability to plan effectively
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the unpredictability of programme changes disrupts my daily routine
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,no clear direction from management regarding programme alterations adds to my stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the ambiguity in our objectives during transitions leaves me feeling demotivated
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,continuous shifts in priorities lead to frustration and burnout
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,poorly timed changes impact team morale negatively
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the absence of a structured rollout plan causes uncertainty among staff
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,inconsistent messaging about programme updates results in distrust
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the rapid pace of changes makes collaboration increasingly challenging
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of resources to manage new workloads due to programme changes is concerning
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the absence of feedback during transitions makes me feel undervalued
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the speed of implementation for new initiatives creates unnecessary pressure
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent changes in team composition due to programme shifts disrupts cohesion
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,poorly communicated changes in leadership processes add to my anxiety
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,not having enough time to adjust to programme updates is stressful
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the constant flux in our work priorities feels unmanageable
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent programme changes causing confusion and anxiety among the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,no clarity on new roles leading to increased stress levels
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,inadequate support during transitions is overwhelming for many of us
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,poor communication about changes causes unnecessary worry and frustration
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of training on new systems heightens feelings of inadequacy
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,too much emphasis on quick changes disrupts our workflow significantly
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,constant shifts in priorities are leaving me feeling unsettled
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,unclear objectives from management lead to daily stress and burnout
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent alterations to deadlines cause significant pressure on our workload
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the rapid pace of programme changes is exhausting and demotivating
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,insufficient time to adapt to changes results in ongoing stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the sudden introduction of new tools is causing panic and inefficiency
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,too many overlapping projects create chaos and lower morale
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the vague rationale behind programme changes is frustrating and unsettling
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of feedback mechanisms leaves us feeling unheard during transitions
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,inconsistent messaging around changes creates distrust within the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,the change management process feels rushed and poorly executed
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent shifts in team dynamics are causing interpersonal conflicts
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,new programme directives seem disconnected from our actual work reality
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,ambiguity in change objectives leads to a sense of helplessness
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,ongoing programme adjustments without consultation are demoralising for the staff
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,amp8 changes causing confusion among team members
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,poor communication on project timelines is affecting morale
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,constant shifts in project scope lead to frustration
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,unclear directives from senior leadership are stressful
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of support during programme transitions increases pressure
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,frequent reassessment of roles is causing job insecurity
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,insufficient information about alliance changes creates anxiety
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,"project updates are too infrequent, leaving us in the dark"
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,workload from amp7 adjustments is overwhelming
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,no clear guidance on pmo processes is frustrating for us
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,excessive focus on deadlines is impacting our wellbeing
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,delays in decision-making create uncertainty within the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,constant changes to the project plan make it hard to focus
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,team morale is suffering due to unclear programme objectives
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,too many meetings on programme changes cause burnout
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,stress levels rising due to unclear expectations from management
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,disruption from programme alterations is affecting productivity
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,lack of clarity from line managers leads to uncertainty
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,ambiguous communication about amp8 status is troubling
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Programme Change Impact,Negative,worries about job stability increase with every change
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,too much structural change causing confusion over my role
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,lack of clear communication during changes leading to stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,frequent shifts in leadership make it hard to trust decisions
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,inadequate support from my line manager during transitions
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,ongoing reorganisations are exhausting and impact morale
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,every change in structure feels like a new probation period
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,i’m overwhelmed with constant updates to the rota
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,frequent changes in strategy leave me feeling insecure
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,changing shift patterns lead to work-life balance issues
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,"redundancies are looming, causing anxiety among the team"
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,poor handover processes during changes increase my workload
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,too many organisational shifts disrupt my focus and productivity
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,induction for new processes is rushed and poorly organised
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,i'm fatigued by continuous restructuring and lack of stability
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,inconsistent leadership decisions create uncertainty in my role
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,new appraisal criteria after changes feel unfair and unclear
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,constantly adapting to new processes is mentally draining
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,my overtime has increased due to staff shortages from changes
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,the lack of clarity in roles is causing significant stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,i feel disconnected from the team due to frequent changes
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,frequent tupe transfers leave me feeling undervalued and anxious
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,constant restructuring creates a sense of instability in the team
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,lack of stable processes is causing frustration daily
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,too many meetings about changes lead to information overload
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,frequent policy changes leave me feeling disorientated
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,insufficient training for new systems adds to my stress
Wellbeing_Details,Work Structure & Organisational Pressure,Organisational Change & Leadership Decisions,Structural Change Fatigue,Negative,ongoing shifts in team composition make collaboration difficult
